yymmdd,qty,SP1,브랜드
2022-07-17,117.625,용인영업소,애니타임
2022-07-24,72.125,용인영업소,애니타임
2022-07-31,68.9375,용인영업소,애니타임
2022-08-07,151.75,용인영업소,애니타임
2022-08-14,25.0,용인영업소,애니타임
2022-08-21,71.9375,용인영업소,애니타임
2022-08-28,84.9375,용인영업소,애니타임
2022-09-04,139.625,용인영업소,애니타임
2022-09-11,82.0,용인영업소,애니타임
2022-09-18,95.0,용인영업소,애니타임
2022-09-25,61.9375,용인영업소,애니타임
2022-10-02,99.8125,용인영업소,애니타임
2022-10-09,150.0,용인영업소,애니타임
2022-10-16,153.125,용인영업소,애니타임
2022-10-23,135.125,용인영업소,애니타임
2022-10-30,139.125,용인영업소,애니타임
2022-11-06,151.75,용인영업소,애니타임
2022-11-13,38.90625,용인영업소,애니타임
2022-11-20,192.875,용인영업소,애니타임
2022-11-27,94.25,용인영업소,애니타임
2022-12-04,46.65625,용인영업소,애니타임
2022-12-11,192.875,용인영업소,애니타임
2022-12-18,143.75,용인영업소,애니타임
2022-12-25,43.0,용인영업소,애니타임
2023-01-01,127.5,용인영업소,애니타임
2023-01-08,192.875,용인영업소,애니타임
2023-01-15,137.0,용인영업소,애니타임
2023-01-22,96.0,용인영업소,애니타임
2020-03-22,43.90625,용인영업소,오잉
2020-03-29,13.6484375,용인영업소,오잉
2020-04-05,46.9375,용인영업소,오잉
2020-04-12,30.65625,용인영업소,오잉
2020-04-19,50.5625,용인영업소,오잉
2020-04-26,34.75,용인영업소,오잉
2020-05-03,46.84375,용인영업소,오잉
2020-05-10,16.75,용인영업소,오잉
2020-05-17,68.875,용인영업소,오잉
2020-05-24,74.66407775878906,용인영업소,오잉
2020-05-31,74.66407775878906,용인영업소,오잉
2020-06-07,38.9375,용인영업소,오잉
2020-06-14,76.0,용인영업소,오잉
2020-06-21,74.66407775878906,용인영업소,오잉
2020-06-28,40.8125,용인영업소,오잉
2020-07-05,36.9375,용인영업소,오잉
2020-07-12,5.55078125,용인영업소,오잉
2020-07-19,36.0,용인영업소,오잉
2020-07-26,32.0,용인영업소,오잉
2020-08-02,35.1875,용인영업소,오잉
2020-08-09,8.921875,용인영업소,오잉
2020-08-16,31.046875,용인영업소,오잉
2020-08-23,42.0,용인영업소,오잉
2020-08-30,9.953125,용인영업소,오잉
2020-09-06,71.0,용인영업소,오잉
2020-09-13,34.0,용인영업소,오잉
2020-09-20,69.375,용인영업소,오잉
2020-09-27,74.66407775878906,용인영업소,오잉
2020-10-04,62.9375,용인영업소,오잉
2020-10-11,47.8125,용인영업소,오잉
2020-10-18,6.8984375,용인영업소,오잉
2020-10-25,39.375,용인영업소,오잉
2020-11-01,32.0,용인영업소,오잉
2020-11-08,74.66407775878906,용인영업소,오잉
2020-11-15,32.3125,용인영업소,오잉
2020-11-22,74.66407775878906,용인영업소,오잉
2020-11-29,33.0,용인영업소,오잉
2020-12-06,7.828125,용인영업소,오잉
2020-12-13,68.5,용인영업소,오잉
2020-12-20,5.3984375,용인영업소,오잉
2020-12-27,44.9375,용인영업소,오잉
2021-01-03,9.0,용인영업소,오잉
2021-01-10,9.0,용인영업소,오잉
2021-01-17,10.0,용인영업소,오잉
2021-01-24,41.59375,용인영업소,오잉
2021-01-31,95.0,용인영업소,오잉
2021-02-07,51.0,용인영업소,오잉
2021-02-14,9.3984375,용인영업소,오잉
2021-02-21,52.90625,용인영업소,오잉
2021-02-28,11.671875,용인영업소,오잉
2021-03-07,12.546875,용인영업소,오잉
2021-03-14,32.40625,용인영업소,오잉
2021-03-21,8.0,용인영업소,오잉
2021-03-28,36.09375,용인영업소,오잉
2021-04-04,45.0,용인영업소,오잉
2021-04-11,36.0,용인영업소,오잉
2021-04-18,9.8984375,용인영업소,오잉
2021-04-25,65.5,용인영업소,오잉
2021-05-02,37.15625,용인영업소,오잉
2021-05-09,9.0,용인영업소,오잉
2021-05-16,9.75,용인영업소,오잉
2021-05-23,7.0,용인영업소,오잉
2021-05-30,64.375,용인영업소,오잉
2021-06-06,15.953125,용인영업소,오잉
2021-06-13,47.75,용인영업소,오잉
2021-06-20,73.0,용인영업소,오잉
2021-06-27,22.46875,용인영업소,오잉
2021-07-04,44.0,용인영업소,오잉
2021-07-11,95.25,용인영업소,오잉
2021-07-18,64.5625,용인영업소,오잉
2021-07-25,11.0,용인영업소,오잉
2021-08-01,148.25,용인영업소,오잉
2021-08-08,183.0,용인영업소,오잉
2021-08-15,58.34375,용인영업소,오잉
2021-08-22,93.6875,용인영업소,오잉
2021-08-29,75.5625,용인영업소,오잉
2021-09-05,155.0,용인영업소,오잉
2021-09-12,91.0,용인영업소,오잉
2021-09-19,119.0,용인영업소,오잉
2021-09-26,24.0,용인영업소,오잉
2021-10-03,88.5,용인영업소,오잉
2021-10-10,132.5,용인영업소,오잉
2021-10-17,130.0,용인영업소,오잉
2021-10-24,52.5,용인영업소,오잉
2021-10-31,217.625,용인영업소,오잉
2021-11-07,140.0,용인영업소,오잉
2021-11-14,23.796875,용인영업소,오잉
2021-11-21,167.0,용인영업소,오잉
2021-11-28,92.5625,용인영업소,오잉
2021-12-05,85.1875,용인영업소,오잉
2021-12-12,123.4375,용인영업소,오잉
2021-12-19,149.875,용인영업소,오잉
2021-12-26,31.875,용인영업소,오잉
2022-01-02,108.6875,용인영업소,오잉
2022-01-09,217.625,용인영업소,오잉
2022-01-16,145.25,용인영업소,오잉
2022-01-23,112.75,용인영업소,오잉
2022-01-30,166.625,용인영업소,오잉
2022-02-06,9.328125,용인영업소,오잉
2022-02-13,19.0,용인영업소,오잉
2022-02-20,217.625,용인영업소,오잉
2022-02-27,11.4296875,용인영업소,오잉
2022-03-06,83.9375,용인영업소,오잉
2022-03-13,25.96875,용인영업소,오잉
2022-03-20,148.0,용인영업소,오잉
2022-03-27,14.7109375,용인영업소,오잉
2022-04-03,16.578125,용인영업소,오잉
2022-04-10,119.25,용인영업소,오잉
2022-04-17,86.0,용인영업소,오잉
2022-04-24,161.25,용인영업소,오잉
2022-05-01,18.875,용인영업소,오잉
2022-05-08,92.0,용인영업소,오잉
2022-05-15,76.9375,용인영업소,오잉
2022-05-22,66.5625,용인영업소,오잉
2022-05-29,42.46875,용인영업소,오잉
2022-06-05,112.0,용인영업소,오잉
2022-06-12,114.0,용인영업소,오잉
2022-06-19,25.640625,용인영업소,오잉
2022-06-26,140.0,용인영업소,오잉
2022-07-03,118.625,용인영업소,오잉
2022-07-10,68.4375,용인영업소,오잉
2022-07-17,101.3125,용인영업소,오잉
2022-07-24,46.4375,용인영업소,오잉
2022-07-31,73.6875,용인영업소,오잉
2022-08-07,217.625,용인영업소,오잉
2022-08-14,37.84375,용인영업소,오잉
2022-08-21,43.875,용인영업소,오잉
2022-08-28,110.1875,용인영업소,오잉
2022-09-04,79.5,용인영업소,오잉
2022-09-11,199.875,용인영업소,오잉
2022-09-18,15.0390625,용인영업소,오잉
2022-09-25,121.25,용인영업소,오잉
2022-10-02,217.625,용인영업소,오잉
2022-10-09,72.375,용인영업소,오잉
2022-10-16,178.5,용인영업소,오잉
2022-10-23,151.125,용인영업소,오잉
2022-10-30,147.375,용인영업소,오잉
2022-11-06,172.0,용인영업소,오잉
2022-11-13,90.75,용인영업소,오잉
2022-11-20,136.875,용인영업소,오잉
2022-11-27,184.125,용인영업소,오잉
2022-12-04,165.25,용인영업소,오잉
2022-12-11,173.25,용인영업소,오잉
2022-12-18,20.125,용인영업소,오잉
2022-12-25,217.625,용인영업소,오잉
2023-01-01,14.953125,용인영업소,오잉
2023-01-08,217.625,용인영업소,오잉
2023-01-15,75.8125,용인영업소,오잉
2023-01-22,217.625,용인영업소,오잉
2021-09-19,280.54327392578125,용인영업소,ABC
2021-09-26,280.54327392578125,용인영업소,ABC
2021-10-03,14.0,용인영업소,ABC
2021-10-10,53.09375,용인영업소,ABC
2021-10-17,37.90625,용인영업소,ABC
2021-10-24,61.1875,용인영업소,ABC
2021-10-31,58.0,용인영업소,ABC
2021-11-07,79.125,용인영업소,ABC
2021-11-14,73.875,용인영업소,ABC
2021-11-21,54.3125,용인영업소,ABC
2021-11-28,198.25,용인영업소,ABC
2021-12-05,624.0,용인영업소,ABC
2021-12-12,216.0,용인영업소,ABC
2021-12-19,240.0,용인영업소,ABC
2021-12-26,204.875,용인영업소,ABC
2022-01-02,156.0,용인영업소,ABC
2022-01-09,421.5,용인영업소,ABC
2022-01-16,241.125,용인영업소,ABC
2022-01-23,424.0,용인영업소,ABC
2022-01-30,446.0,용인영업소,ABC
2022-02-06,285.0,용인영업소,ABC
2022-02-13,492.0,용인영업소,ABC
2022-02-20,359.0,용인영업소,ABC
2022-02-27,148.0,용인영업소,ABC
2022-03-06,351.0,용인영업소,ABC
2022-03-13,180.0,용인영업소,ABC
2022-03-20,183.0,용인영업소,ABC
2022-03-27,84.0,용인영업소,ABC
2022-04-03,106.25,용인영업소,ABC
2022-04-10,280.25,용인영업소,ABC
2022-04-17,450.5,용인영업소,ABC
2022-04-24,208.0,용인영업소,ABC
2022-05-01,156.5,용인영업소,ABC
2022-05-08,232.0,용인영업소,ABC
2022-05-15,317.0,용인영업소,ABC
2022-05-22,69.875,용인영업소,ABC
2022-05-29,287.0,용인영업소,ABC
2022-06-05,259.0,용인영업소,ABC
2022-06-12,267.0,용인영업소,ABC
2022-06-19,231.875,용인영업소,ABC
2022-06-26,200.0,용인영업소,ABC
2022-07-03,212.0,용인영업소,ABC
2022-07-10,248.0,용인영업소,ABC
2022-07-17,217.375,용인영업소,ABC
2022-07-24,258.0,용인영업소,ABC
2022-07-31,114.5625,용인영업소,ABC
2022-08-07,398.0,용인영업소,ABC
2022-08-14,62.25,용인영업소,ABC
2022-08-21,126.625,용인영업소,ABC
2022-08-28,267.0,용인영업소,ABC
2022-09-04,386.0,용인영업소,ABC
2022-09-11,84.125,용인영업소,ABC
2022-09-18,228.0,용인영업소,ABC
2022-09-25,239.0,용인영업소,ABC
2022-10-02,220.0,용인영업소,ABC
2022-10-09,341.0,용인영업소,ABC
2022-10-16,612.5,용인영업소,ABC
2022-10-23,300.75,용인영업소,ABC
2022-10-30,601.0,용인영업소,ABC
2022-11-06,491.75,용인영업소,ABC
2022-11-13,359.0,용인영업소,ABC
2022-11-20,865.0,용인영업소,ABC
2022-11-27,173.75,용인영업소,ABC
2022-12-04,193.875,용인영업소,ABC
2022-12-11,865.0,용인영업소,ABC
2022-12-18,857.5,용인영업소,ABC
2022-12-25,248.125,용인영업소,ABC
2023-01-01,118.6875,용인영업소,ABC
2023-01-08,490.25,용인영업소,ABC
2023-01-15,305.25,용인영업소,ABC
2023-01-22,813.5,용인영업소,ABC
2022-06-12,14.0,용인영업소,제로
2022-06-19,11.0,용인영업소,제로
2022-06-26,12.0,용인영업소,제로
2022-07-03,17.0,용인영업소,제로
2022-07-10,7.078125,용인영업소,제로
2022-07-17,16.0,용인영업소,제로
2022-07-24,8.0,용인영업소,제로
2022-07-31,19.0,용인영업소,제로
2022-08-07,12.0,용인영업소,제로
2022-08-14,203.5,용인영업소,제로
2022-08-21,25.0,용인영업소,제로
2022-08-28,190.0,용인영업소,제로
2022-09-04,17.09375,용인영업소,제로
2022-09-11,102.0,용인영업소,제로
2022-09-18,98.0,용인영업소,제로
2022-09-25,181.0,용인영업소,제로
2022-10-02,90.0,용인영업소,제로
2022-10-09,191.0,용인영업소,제로
2022-10-16,111.875,용인영업소,제로
2022-10-23,182.0,용인영업소,제로
2022-10-30,95.0,용인영업소,제로
2022-11-06,22.0,용인영업소,제로
2022-11-13,94.0,용인영업소,제로
2022-11-20,112.0,용인영업소,제로
2022-11-27,102.0,용인영업소,제로
2022-12-04,98.0,용인영업소,제로
2022-12-11,179.0,용인영업소,제로
2022-12-18,95.0,용인영업소,제로
2022-12-25,21.0,용인영업소,제로
2023-01-01,92.0,용인영업소,제로
2023-01-08,118.0,용인영업소,제로
2023-01-15,17.0,용인영업소,제로
2023-01-22,9.0,용인영업소,제로
2020-03-22,100.75,용인영업소,비타C박스
2020-03-29,72.1500473022461,용인영업소,비타C박스
2020-04-05,8.25,용인영업소,비타C박스
2020-04-12,130.25,용인영업소,비타C박스
2020-04-19,95.875,용인영업소,비타C박스
2020-04-26,10.1015625,용인영업소,비타C박스
2020-05-03,43.09375,용인영업소,비타C박스
2020-05-10,186.0,용인영업소,비타C박스
2020-05-17,104.0,용인영업소,비타C박스
2020-05-24,12.078125,용인영업소,비타C박스
2020-05-31,72.1500473022461,용인영업소,비타C박스
2020-06-07,151.0,용인영업소,비타C박스
2020-06-14,101.0,용인영업소,비타C박스
2020-06-21,6.2890625,용인영업소,비타C박스
2020-06-28,15.0625,용인영업소,비타C박스
2020-07-05,121.25,용인영업소,비타C박스
2020-07-12,9.5,용인영업소,비타C박스
2020-07-19,102.75,용인영업소,비타C박스
2020-07-26,101.0,용인영업소,비타C박스
2020-08-02,47.84375,용인영업소,비타C박스
2020-08-09,8.0,용인영업소,비타C박스
2020-08-16,10.3828125,용인영업소,비타C박스
2020-08-23,104.25,용인영업소,비타C박스
2020-08-30,7.078125,용인영업소,비타C박스
2020-09-06,103.25,용인영업소,비타C박스
2020-09-13,10.9609375,용인영업소,비타C박스
2020-09-20,180.0,용인영업소,비타C박스
2020-09-27,72.1500473022461,용인영업소,비타C박스
2020-10-04,72.1500473022461,용인영업소,비타C박스
2020-10-11,217.5,용인영업소,비타C박스
2020-10-18,11.5,용인영업소,비타C박스
2020-10-25,92.875,용인영업소,비타C박스
2020-11-01,148.0,용인영업소,비타C박스
2020-11-08,67.75,용인영업소,비타C박스
2020-11-15,98.25,용인영업소,비타C박스
2020-11-22,9.0,용인영업소,비타C박스
2020-11-29,6.76953125,용인영업소,비타C박스
2020-12-06,96.0625,용인영업소,비타C박스
2020-12-13,111.1875,용인영업소,비타C박스
2020-12-20,101.1875,용인영업소,비타C박스
2020-12-27,72.1500473022461,용인영업소,비타C박스
2021-01-03,66.25,용인영업소,비타C박스
2021-01-10,48.5,용인영업소,비타C박스
2021-01-17,199.0,용인영업소,비타C박스
2021-01-24,14.5,용인영업소,비타C박스
2021-01-31,93.5,용인영업소,비타C박스
2021-02-07,25.65625,용인영업소,비타C박스
2021-02-14,72.1500473022461,용인영업소,비타C박스
2021-02-21,113.0625,용인영업소,비타C박스
2021-02-28,12.0,용인영업소,비타C박스
2021-03-07,109.25,용인영업소,비타C박스
2021-03-14,101.5,용인영업소,비타C박스
2021-03-21,8.25,용인영업소,비타C박스
2021-03-28,97.0,용인영업소,비타C박스
2021-04-04,107.375,용인영업소,비타C박스
2021-04-11,113.875,용인영업소,비타C박스
2021-04-18,8.171875,용인영업소,비타C박스
2021-04-25,21.453125,용인영업소,비타C박스
2021-05-02,86.0625,용인영업소,비타C박스
2021-05-09,231.875,용인영업소,비타C박스
2021-05-16,72.1500473022461,용인영업소,비타C박스
2021-05-23,8.9375,용인영업소,비타C박스
2021-05-30,183.125,용인영업소,비타C박스
2021-06-06,10.0,용인영업소,비타C박스
2021-06-13,72.1500473022461,용인영업소,비타C박스
2021-06-20,206.0,용인영업소,비타C박스
2021-06-27,72.1500473022461,용인영업소,비타C박스
2021-07-04,5.171875,용인영업소,비타C박스
2021-07-11,9.5,용인영업소,비타C박스
2021-07-18,227.625,용인영업소,비타C박스
2021-07-25,72.1500473022461,용인영업소,비타C박스
2021-08-01,16.078125,용인영업소,비타C박스
2021-08-08,17.75,용인영업소,비타C박스
2021-08-15,203.5,용인영업소,비타C박스
2021-08-22,12.5,용인영업소,비타C박스
2021-08-29,72.1500473022461,용인영업소,비타C박스
2021-09-05,211.75,용인영업소,비타C박스
2021-09-12,72.1500473022461,용인영업소,비타C박스
2021-09-19,177.0,용인영업소,비타C박스
2021-09-26,72.1500473022461,용인영업소,비타C박스
2021-10-03,11.75,용인영업소,비타C박스
2021-10-10,5.26953125,용인영업소,비타C박스
2021-10-17,211.0,용인영업소,비타C박스
2021-10-24,104.25,용인영업소,비타C박스
2021-10-31,98.75,용인영업소,비타C박스
2021-11-07,20.0,용인영업소,비타C박스
2021-11-14,5.73046875,용인영업소,비타C박스
2021-11-21,203.0,용인영업소,비타C박스
2021-11-28,7.1015625,용인영업소,비타C박스
2021-12-05,11.5390625,용인영업소,비타C박스
2021-12-12,197.5,용인영업소,비타C박스
2021-12-19,15.671875,용인영업소,비타C박스
2021-12-26,11.421875,용인영업소,비타C박스
2022-01-02,100.75,용인영업소,비타C박스
2022-01-09,17.5,용인영업소,비타C박스
2022-01-16,102.0,용인영업소,비타C박스
2022-01-23,101.9375,용인영업소,비타C박스
2022-01-30,98.625,용인영업소,비타C박스
2022-02-06,72.1500473022461,용인영업소,비타C박스
2022-02-13,13.671875,용인영업소,비타C박스
2022-02-20,72.1500473022461,용인영업소,비타C박스
2022-02-27,197.125,용인영업소,비타C박스
2022-03-06,8.0,용인영업소,비타C박스
2022-03-13,198.0,용인영업소,비타C박스
2022-03-20,72.1500473022461,용인영업소,비타C박스
2022-03-27,6.23046875,용인영업소,비타C박스
2022-04-03,196.5,용인영업소,비타C박스
2022-04-10,8.2265625,용인영업소,비타C박스
2022-04-17,72.1500473022461,용인영업소,비타C박스
2022-04-24,198.875,용인영업소,비타C박스
2022-05-01,88.1875,용인영업소,비타C박스
2022-05-08,14.0,용인영업소,비타C박스
2022-05-15,9.2109375,용인영업소,비타C박스
2022-05-22,199.375,용인영업소,비타C박스
2022-05-29,9.640625,용인영업소,비타C박스
2022-06-05,197.25,용인영업소,비타C박스
2022-06-12,6.0,용인영업소,비타C박스
2022-06-19,5.91015625,용인영업소,비타C박스
2022-06-26,196.0,용인영업소,비타C박스
2022-07-03,72.1500473022461,용인영업소,비타C박스
2022-07-10,10.4375,용인영업소,비타C박스
2022-07-17,205.125,용인영업소,비타C박스
2022-07-24,72.1500473022461,용인영업소,비타C박스
2022-07-31,8.7109375,용인영업소,비타C박스
2022-08-07,235.5,용인영업소,비타C박스
2022-08-14,72.1500473022461,용인영업소,비타C박스
2022-08-21,10.7265625,용인영업소,비타C박스
2022-08-28,205.375,용인영업소,비타C박스
2022-09-04,198.75,용인영업소,비타C박스
2022-09-11,7.48046875,용인영업소,비타C박스
2022-09-18,72.1500473022461,용인영업소,비타C박스
2022-09-25,201.75,용인영업소,비타C박스
2022-10-02,12.25,용인영업소,비타C박스
2022-10-09,11.25,용인영업소,비타C박스
2022-10-16,201.0,용인영업소,비타C박스
2022-10-23,72.1500473022461,용인영업소,비타C박스
2022-10-30,181.75,용인영업소,비타C박스
2022-11-06,5.12109375,용인영업소,비타C박스
2022-11-13,8.25,용인영업소,비타C박스
2022-11-20,204.375,용인영업소,비타C박스
2022-11-27,5.76953125,용인영업소,비타C박스
2022-12-04,204.125,용인영업소,비타C박스
2022-12-11,7.25,용인영업소,비타C박스
2022-12-18,6.0,용인영업소,비타C박스
2022-12-25,202.75,용인영업소,비타C박스
2023-01-01,72.1500473022461,용인영업소,비타C박스
2023-01-08,206.625,용인영업소,비타C박스
2023-01-15,199.875,용인영업소,비타C박스
2023-01-22,10.828125,용인영업소,비타C박스
2020-03-22,79.0,용인영업소,초코파이
2020-03-29,78.625,용인영업소,초코파이
2020-04-05,127.0,용인영업소,초코파이
2020-04-12,235.125,용인영업소,초코파이
2020-04-19,144.875,용인영업소,초코파이
2020-04-26,110.875,용인영업소,초코파이
2020-05-03,167.0,용인영업소,초코파이
2020-05-10,187.25,용인영업소,초코파이
2020-05-17,104.75,용인영업소,초코파이
2020-05-24,84.25,용인영업소,초코파이
2020-05-31,94.0,용인영업소,초코파이
2020-06-07,77.0,용인영업소,초코파이
2020-06-14,70.0,용인영업소,초코파이
2020-06-21,127.0,용인영업소,초코파이
2020-06-28,62.75,용인영업소,초코파이
2020-07-05,61.875,용인영업소,초코파이
2020-07-12,65.375,용인영업소,초코파이
2020-07-19,43.75,용인영업소,초코파이
2020-07-26,106.75,용인영업소,초코파이
2020-08-02,46.125,용인영업소,초코파이
2020-08-09,91.75,용인영업소,초코파이
2020-08-16,129.0,용인영업소,초코파이
2020-08-23,60.375,용인영업소,초코파이
2020-08-30,43.875,용인영업소,초코파이
2020-09-06,105.75,용인영업소,초코파이
2020-09-13,87.5,용인영업소,초코파이
2020-09-20,118.0,용인영업소,초코파이
2020-09-27,59.75,용인영업소,초코파이
2020-10-04,49.0,용인영업소,초코파이
2020-10-11,104.125,용인영업소,초코파이
2020-10-18,84.25,용인영업소,초코파이
2020-10-25,136.375,용인영업소,초코파이
2020-11-01,70.5,용인영업소,초코파이
2020-11-08,79.0,용인영업소,초코파이
2020-11-15,102.5,용인영업소,초코파이
2020-11-22,165.25,용인영업소,초코파이
2020-11-29,101.75,용인영업소,초코파이
2020-12-06,129.0,용인영업소,초코파이
2020-12-13,207.75,용인영업소,초코파이
2020-12-20,98.25,용인영업소,초코파이
2020-12-27,107.0,용인영업소,초코파이
2021-01-03,30.875,용인영업소,초코파이
2021-01-10,174.0,용인영업소,초코파이
2021-01-17,100.875,용인영업소,초코파이
2021-01-24,183.0,용인영업소,초코파이
2021-01-31,78.75,용인영업소,초코파이
2021-02-07,91.0,용인영업소,초코파이
2021-02-14,81.0,용인영업소,초코파이
2021-02-21,142.0,용인영업소,초코파이
2021-02-28,100.0,용인영업소,초코파이
2021-03-07,151.0,용인영업소,초코파이
2021-03-14,99.75,용인영업소,초코파이
2021-03-21,95.0,용인영업소,초코파이
2021-03-28,155.125,용인영업소,초코파이
2021-04-04,119.0,용인영업소,초코파이
2021-04-11,111.75,용인영업소,초코파이
2021-04-18,129.0,용인영업소,초코파이
2021-04-25,96.625,용인영업소,초코파이
2021-05-02,202.0,용인영업소,초코파이
2021-05-09,127.375,용인영업소,초코파이
2021-05-16,91.0,용인영업소,초코파이
2021-05-23,149.0,용인영업소,초코파이
2021-05-30,164.0,용인영업소,초코파이
2021-06-06,147.75,용인영업소,초코파이
2021-06-13,96.0,용인영업소,초코파이
2021-06-20,233.75,용인영업소,초코파이
2021-06-27,152.125,용인영업소,초코파이
2021-07-04,78.0,용인영업소,초코파이
2021-07-11,169.0,용인영업소,초코파이
2021-07-18,196.25,용인영업소,초코파이
2021-07-25,199.0,용인영업소,초코파이
2021-08-01,62.875,용인영업소,초코파이
2021-08-08,155.5,용인영업소,초코파이
2021-08-15,60.75,용인영업소,초코파이
2021-08-22,137.25,용인영업소,초코파이
2021-08-29,152.25,용인영업소,초코파이
2021-09-05,99.875,용인영업소,초코파이
2021-09-12,141.875,용인영업소,초코파이
2021-09-19,191.5,용인영업소,초코파이
2021-09-26,49.0,용인영업소,초코파이
2021-10-03,126.625,용인영업소,초코파이
2021-10-10,159.75,용인영업소,초코파이
2021-10-17,242.25,용인영업소,초코파이
2021-10-24,104.25,용인영업소,초코파이
2021-10-31,110.75,용인영업소,초코파이
2021-11-07,137.75,용인영업소,초코파이
2021-11-14,107.875,용인영업소,초코파이
2021-11-21,100.5,용인영업소,초코파이
2021-11-28,137.125,용인영업소,초코파이
2021-12-05,124.375,용인영업소,초코파이
2021-12-12,129.5,용인영업소,초코파이
2021-12-19,73.625,용인영업소,초코파이
2021-12-26,192.5,용인영업소,초코파이
2022-01-02,27.0,용인영업소,초코파이
2022-01-09,123.625,용인영업소,초코파이
2022-01-16,60.625,용인영업소,초코파이
2022-01-23,81.0,용인영업소,초코파이
2022-01-30,118.0,용인영업소,초코파이
2022-02-06,84.0,용인영업소,초코파이
2022-02-13,242.25,용인영업소,초코파이
2022-02-20,196.25,용인영업소,초코파이
2022-02-27,186.875,용인영업소,초코파이
2022-03-06,241.0,용인영업소,초코파이
2022-03-13,242.25,용인영업소,초코파이
2022-03-20,144.25,용인영업소,초코파이
2022-03-27,242.25,용인영업소,초코파이
2022-04-03,168.25,용인영업소,초코파이
2022-04-10,242.25,용인영업소,초코파이
2022-04-17,242.25,용인영업소,초코파이
2022-04-24,189.75,용인영업소,초코파이
2022-05-01,121.0,용인영업소,초코파이
2022-05-08,194.0,용인영업소,초코파이
2022-05-15,155.25,용인영업소,초코파이
2022-05-22,180.5,용인영업소,초코파이
2022-05-29,123.875,용인영업소,초코파이
2022-06-05,61.25,용인영업소,초코파이
2022-06-12,140.5,용인영업소,초코파이
2022-06-19,95.5,용인영업소,초코파이
2022-06-26,60.25,용인영업소,초코파이
2022-07-03,117.75,용인영업소,초코파이
2022-07-10,93.5,용인영업소,초코파이
2022-07-17,118.875,용인영업소,초코파이
2022-07-24,57.75,용인영업소,초코파이
2022-07-31,70.75,용인영업소,초코파이
2022-08-07,57.0,용인영업소,초코파이
2022-08-14,67.125,용인영업소,초코파이
2022-08-21,73.25,용인영업소,초코파이
2022-08-28,97.5,용인영업소,초코파이
2022-09-04,68.75,용인영업소,초코파이
2022-09-11,173.0,용인영업소,초코파이
2022-09-18,61.75,용인영업소,초코파이
2022-09-25,180.25,용인영업소,초코파이
2022-10-02,86.75,용인영업소,초코파이
2022-10-09,92.875,용인영업소,초코파이
2022-10-16,142.625,용인영업소,초코파이
2022-10-23,166.0,용인영업소,초코파이
2022-10-30,93.5,용인영업소,초코파이
2022-11-06,156.0,용인영업소,초코파이
2022-11-13,148.625,용인영업소,초코파이
2022-11-20,115.625,용인영업소,초코파이
2022-11-27,97.875,용인영업소,초코파이
2022-12-04,197.0,용인영업소,초코파이
2022-12-11,141.0,용인영업소,초코파이
2022-12-18,115.25,용인영업소,초코파이
2022-12-25,150.75,용인영업소,초코파이
2023-01-01,75.75,용인영업소,초코파이
2023-01-08,242.25,용인영업소,초코파이
2023-01-15,80.75,용인영업소,초코파이
2023-01-22,104.0,용인영업소,초코파이
2020-10-18,9.0,용인영업소,기타스틱
2020-10-25,6.080974102020264,용인영업소,기타스틱
2020-11-01,6.080974102020264,용인영업소,기타스틱
2020-11-08,11.0,용인영업소,기타스틱
2020-11-15,14.2421875,용인영업소,기타스틱
2020-11-22,6.080974102020264,용인영업소,기타스틱
2020-11-29,6.080974102020264,용인영업소,기타스틱
2020-12-06,14.546875,용인영업소,기타스틱
2020-12-13,6.080974102020264,용인영업소,기타스틱
2020-12-20,6.080974102020264,용인영업소,기타스틱
2020-12-27,8.5,용인영업소,기타스틱
2021-01-03,10.75,용인영업소,기타스틱
2021-01-10,7.5,용인영업소,기타스틱
2021-01-17,11.75,용인영업소,기타스틱
2021-01-24,6.080974102020264,용인영업소,기타스틱
2021-01-31,5.25,용인영업소,기타스틱
2021-02-07,13.0,용인영업소,기타스틱
2021-02-14,6.5,용인영업소,기타스틱
2021-02-21,14.5,용인영업소,기타스틱
2021-02-28,10.0,용인영업소,기타스틱
2021-03-07,5.5,용인영업소,기타스틱
2021-03-14,13.0,용인영업소,기타스틱
2021-03-21,9.0,용인영업소,기타스틱
2021-03-28,6.080974102020264,용인영업소,기타스틱
2021-04-04,6.080974102020264,용인영업소,기타스틱
2021-04-11,14.546875,용인영업소,기타스틱
2021-04-18,6.080974102020264,용인영업소,기타스틱
2021-04-25,6.080974102020264,용인영업소,기타스틱
2021-05-02,6.080974102020264,용인영업소,기타스틱
2021-05-09,13.25,용인영업소,기타스틱
2021-05-16,13.25,용인영업소,기타스틱
2021-05-23,6.080974102020264,용인영업소,기타스틱
2021-05-30,6.080974102020264,용인영업소,기타스틱
2021-06-06,14.546875,용인영업소,기타스틱
2021-06-13,6.080974102020264,용인영업소,기타스틱
2021-06-20,5.75,용인영업소,기타스틱
2021-06-27,10.0,용인영업소,기타스틱
2021-07-04,6.080974102020264,용인영업소,기타스틱
2021-07-11,9.359375,용인영업소,기타스틱
2021-07-18,6.080974102020264,용인영업소,기타스틱
2021-07-25,6.080974102020264,용인영업소,기타스틱
2021-08-01,6.78125,용인영업소,기타스틱
2021-08-08,11.0,용인영업소,기타스틱
2021-08-15,10.0,용인영업소,기타스틱
